GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,1994,1994,1994,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,11.6,11.6 [7.3 - 18.1],7.3,18.1
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,1997,1997,1997,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,7.6,7.6 [4.8 - 11.9],4.8,11.9
HIV_0000000001,Estimated number of people (all ages) living with HIV,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-people--living-with-hiv,2006,2006,2006,AFR,Africa,KEN,Kenya,,,,1500000.0,1 500 000 [1 300 000 - 1 700 000],1300000.0,1700000.0
HIV_0000000026,Number of new HIV infections,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections,2011,2011,2011,AFR,Africa,KEN,Kenya,,,,59000.0,59 000 [38 000 - 92 000],38000.0,92000.0
HIV_0000000023,Estimated number of children needing antiretroviral therapy based on WHO methods,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-children-needing-antiretroviral-therapy-based-on-who-methods,2008,2008,2008,AFR,Africa,KEN,Kenya,,,,250000.0,250 000 [200 000 - 320 000],200000.0,320000.0
HIV_0000000006,Number of people dying from HIV-related causes,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-due-to-hiv-aids,2011,2011,2011,AFR,Africa,KEN,Kenya,,,,51000.0,51 000 [36 000 - 77 000],36000.0,77000.0
HIV_0000000011,Reported number of children receiving antiretroviral therapy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/reported-number-of-children-receiving-antiretroviral-therapy,2023,2023,2023,AFR,Africa,KEN,Kenya,,,,52300.0,52 300,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,2019,2019,2019,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,0.51,0.51 [0.33 - 0.8],0.33,0.8
HIV_ARTCOVERAGE,Estimated antiretroviral therapy coverage among people living with HIV (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/percentage-of-people-living-with-hiv-who-are-currently-receiving-antiretroviral-therapy-%28art%29,2024,2024,2024,AFR,Africa,KEN,Kenya,,,,87.0,87 [78 - >98],78.0,98.0
HIV_0000000020,Estimated number of pregnant women living with HIV,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-percentage-of-pregnant-women-living-with-hiv-who-received-antiretrovirals-for-preventing-mother-to-child-transmission,2016,2016,2016,AFR,Africa,KEN,Kenya,,,,92.0,92 [78 - 100],78.0,100.0
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-pregnant-women-living-with-hiv-needing-antiretrovirals-for-preventing-mother-to-child-transmission,1999,1999,1999,AFR,Africa,KEN,Kenya,,,,130000.0,130 000 [110 000 - 150 000],110000.0,150000.0
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,1995,1995,1995,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,9.9,9.9 [6.3 - 15.5],6.3,15.5
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-pregnant-women-living-with-hiv-needing-antiretrovirals-for-preventing-mother-to-child-transmission,2007,2007,2007,AFR,Africa,KEN,Kenya,,,,89000.0,89 000 [77 000 - 110 000],77000.0,110000.0
HIV_0000000026,Number of new HIV infections,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections,2013,2013,2013,AFR,Africa,KEN,Kenya,,,,52000.0,52 000 [33 000 - 81 000],33000.0,81000.0
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-hiv-among-adults-aged-15-to-49-%28-%29,2001,2001,2001,AFR,Africa,KEN,Kenya,,,,8.3,8.3 [7.5 - 9.4],7.5,9.4
HIV_0000000026,Number of new HIV infections,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections,2021,2021,2021,AFR,Africa,KEN,Kenya,,,,24000.0,24 000 [15 000 - 37 000],15000.0,37000.0
HIV_0000000009,Reported number of people receiving antiretroviral therapy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/reported-number-of-people-receiving-antiretroviral-therapy,2000,2000,2000,AFR,Africa,KEN,Kenya,,,,0.0,0,,
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-pregnant-women-living-with-hiv-needing-antiretrovirals-for-preventing-mother-to-child-transmission,1995,1995,1995,AFR,Africa,KEN,Kenya,,,,130000.0,130 000 [110 000 - 150 000],110000.0,150000.0
HIV_0000000024,Estimated antiretroviral therapy coverage among children,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-antiretroviral-therapy-coverage-among-children,2024,2024,2024,AFR,Africa,KEN,Kenya,,,,76.0,76 [61 - >98],61.0,98.0
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-pregnant-women-living-with-hiv-needing-antiretrovirals-for-preventing-mother-to-child-transmission,2022,2022,2022,AFR,Africa,KEN,Kenya,,,,50000.0,50 000 [43 000 - 59 000],43000.0,59000.0
HIV_0000000024,Estimated antiretroviral therapy coverage among children,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-antiretroviral-therapy-coverage-among-children,2001,2001,2001,AFR,Africa,KEN,Kenya,,,,0.0,0 [0 - 0],0.0,0.0
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,2008,2008,2008,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,1.7,1.7 [1.1 - 2.6],1.1,2.6
HIV_ARTCOVERAGE,Estimated antiretroviral therapy coverage among people living with HIV (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/percentage-of-people-living-with-hiv-who-are-currently-receiving-antiretroviral-therapy-%28art%29,2002,2002,2002,AFR,Africa,KEN,Kenya,,,,0.0,0 [0 - 0],0.0,0.0
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,2021,2021,2021,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,0.32,0.32 [0.2 - 0.5],0.2,0.5
HIV_0000000006,Number of people dying from HIV-related causes,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-due-to-hiv-aids,2005,2005,2005,AFR,Africa,KEN,Kenya,,,,120000.0,120 000 [87 000 - 190 000],87000.0,190000.0
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-pregnant-women-living-with-hiv-needing-antiretrovirals-for-preventing-mother-to-child-transmission,2023,2023,2023,AFR,Africa,KEN,Kenya,,,,49000.0,49 000 [42 000 - 57 000],42000.0,57000.0
HIV_POSITIVITY,Percentage of HIV-positive results returned to people in the calendar year,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hiv-testing-volume-and-positivity,2024,2024,2024,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,1.05,1.05,,
HIV_0000000009,Reported number of people receiving antiretroviral therapy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/reported-number-of-people-receiving-antiretroviral-therapy,2016,2016,2016,AFR,Africa,KEN,Kenya,,,,1018905.0,1 018 905,,
HIV_0000000006,Number of people dying from HIV-related causes,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-due-to-hiv-aids,2023,2023,2023,AFR,Africa,KEN,Kenya,,,,21000.0,21 000 [15 000 - 32 000],15000.0,32000.0
HIV_0000000024,Estimated antiretroviral therapy coverage among children,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-antiretroviral-therapy-coverage-among-children,2013,2013,2013,AFR,Africa,KEN,Kenya,,,,36.0,36 [28 - 47],28.0,47.0
HIV_0000000011,Reported number of children receiving antiretroviral therapy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/reported-number-of-children-receiving-antiretroviral-therapy,2013,2013,2013,AFR,Africa,KEN,Kenya,,,,60141.0,60 141,,
HIV_0000000011,Reported number of children receiving antiretroviral therapy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/reported-number-of-children-receiving-antiretroviral-therapy,2022,2022,2022,AFR,Africa,KEN,Kenya,,,,57368.0,57 368,,
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-hiv-among-adults-aged-15-to-49-%28-%29,2017,2017,2017,AFR,Africa,KEN,Kenya,,,,4.3,4.3 [3.9 - 4.9],3.9,4.9
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-pregnant-women-living-with-hiv-needing-antiretrovirals-for-preventing-mother-to-child-transmission,2002,2002,2002,AFR,Africa,KEN,Kenya,,,,110000.0,110 000 [98 000 - 130 000],98000.0,130000.0
HIV_0000000011,Reported number of children receiving antiretroviral therapy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/reported-number-of-children-receiving-antiretroviral-therapy,2017,2017,2017,AFR,Africa,KEN,Kenya,,,,86323.0,86 323,,
HIV_0000000020,Estimated number of pregnant women living with HIV,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-percentage-of-pregnant-women-living-with-hiv-who-received-antiretrovirals-for-preventing-mother-to-child-transmission,2011,2011,2011,AFR,Africa,KEN,Kenya,,,,69.0,69 [59 - 81],59.0,81.0
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,2002,2002,2002,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,3.2,3.2 [2.1 - 5.2],2.1,5.2
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-pregnant-women-living-with-hiv-needing-antiretrovirals-for-preventing-mother-to-child-transmission,1990,1990,1990,AFR,Africa,KEN,Kenya,,,,58000.0,58 000 [49 000 - 68 000],49000.0,68000.0
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,2024,2024,2024,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,0.37,0.37 [0.23 - 0.57],0.23,0.57
HIV_0000000023,Estimated number of children needing antiretroviral therapy based on WHO methods,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-children-needing-antiretroviral-therapy-based-on-who-methods,1995,1995,1995,AFR,Africa,KEN,Kenya,,,,170000.0,170 000 [140 000 - 230 000],140000.0,230000.0
HIV_POSITIVITY,Percentage of HIV-positive results returned to people in the calendar year,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hiv-testing-volume-and-positivity,2023,2023,2023,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,1.650332417,1.65,,
HIV_0000000009,Reported number of people receiving antiretroviral therapy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/reported-number-of-people-receiving-antiretroviral-therapy,2007,2007,2007,AFR,Africa,KEN,Kenya,,,,184902.0,184 902,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,2003,2003,2003,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,3.0,3 [1.9 - 4.8],1.9,4.8
HIV_0000000026,Number of new HIV infections,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections,2017,2017,2017,AFR,Africa,KEN,Kenya,,,,30000.0,30 000 [19 000 - 46 000],19000.0,46000.0
HIV_ARTCOVERAGE,Estimated antiretroviral therapy coverage among people living with HIV (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/percentage-of-people-living-with-hiv-who-are-currently-receiving-antiretroviral-therapy-%28art%29,2022,2022,2022,AFR,Africa,KEN,Kenya,,,,85.0,85 [76 - 97],76.0,97.0
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,1998,1998,1998,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,6.8,6.8 [4.3 - 10.7],4.3,10.7
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-pregnant-women-living-with-hiv-needing-antiretrovirals-for-preventing-mother-to-child-transmission,2003,2003,2003,AFR,Africa,KEN,Kenya,,,,110000.0,110 000 [93 000 - 130 000],93000.0,130000.0
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,1991,1991,1991,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,10.7,10.7 [6.8 - 16.7],6.8,16.7
HIV_ARTCOVERAGE,Estimated antiretroviral therapy coverage among people living with HIV (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/percentage-of-people-living-with-hiv-who-are-currently-receiving-antiretroviral-therapy-%28art%29,2015,2015,2015,AFR,Africa,KEN,Kenya,,,,65.0,65 [58 - 74],58.0,74.0
HIV_0000000024,Estimated antiretroviral therapy coverage among children,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-antiretroviral-therapy-coverage-among-children,2014,2014,2014,AFR,Africa,KEN,Kenya,,,,42.0,42 [34 - 56],34.0,56.0
HIV_0000000020,Estimated number of pregnant women living with HIV,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-percentage-of-pregnant-women-living-with-hiv-who-received-antiretrovirals-for-preventing-mother-to-child-transmission,2019,2019,2019,AFR,Africa,KEN,Kenya,,,,100.0,100 [89 - 100],89.0,100.0
HIV_0000000023,Estimated number of children needing antiretroviral therapy based on WHO methods,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-children-needing-antiretroviral-therapy-based-on-who-methods,2012,2012,2012,AFR,Africa,KEN,Kenya,,,,180000.0,180 000 [150 000 - 240 000],150000.0,240000.0
HIV_0000000009,Reported number of people receiving antiretroviral therapy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/reported-number-of-people-receiving-antiretroviral-therapy,2005,2005,2005,AFR,Africa,KEN,Kenya,,,,54093.0,54 093,,
HIV_0000000024,Estimated antiretroviral therapy coverage among children,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-antiretroviral-therapy-coverage-among-children,2021,2021,2021,AFR,Africa,KEN,Kenya,,,,81.0,81 [65 - >98],65.0,98.0
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,2010,2010,2010,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,1.8,1.8 [1.1 - 2.7],1.1,2.7
HIV_ARTCOVERAGE,Estimated antiretroviral therapy coverage among people living with HIV (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/percentage-of-people-living-with-hiv-who-are-currently-receiving-antiretroviral-therapy-%28art%29,2021,2021,2021,AFR,Africa,KEN,Kenya,,,,84.0,84 [76 - 96],76.0,96.0
HIV_ARTCOVERAGE,Estimated antiretroviral therapy coverage among people living with HIV (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/percentage-of-people-living-with-hiv-who-are-currently-receiving-antiretroviral-therapy-%28art%29,2023,2023,2023,AFR,Africa,KEN,Kenya,,,,86.0,86 [77 - >98],77.0,98.0
HIV_0000000023,Estimated number of children needing antiretroviral therapy based on WHO methods,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-children-needing-antiretroviral-therapy-based-on-who-methods,2003,2003,2003,AFR,Africa,KEN,Kenya,,,,290000.0,290 000 [230 000 - 380 000],230000.0,380000.0
HIV_ARTCOVERAGE,Estimated antiretroviral therapy coverage among people living with HIV (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/percentage-of-people-living-with-hiv-who-are-currently-receiving-antiretroviral-therapy-%28art%29,2013,2013,2013,AFR,Africa,KEN,Kenya,,,,47.0,47 [42 - 54],42.0,54.0
HIV_0000000026,Number of new HIV infections,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections,2000,2000,2000,AFR,Africa,KEN,Kenya,,,,130000.0,130 000 [85 000 - 210 000],85000.0,210000.0
HIV_0000000001,Estimated number of people (all ages) living with HIV,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-people--living-with-hiv,2017,2017,2017,AFR,Africa,KEN,Kenya,,,,1400000.0,1 400 000 [1 200 000 - 1 600 000],1200000.0,1600000.0
HIV_0000000009,Reported number of people receiving antiretroviral therapy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/reported-number-of-people-receiving-antiretroviral-therapy,2014,2014,2014,AFR,Africa,KEN,Kenya,,,,755226.0,755 226,,
HIV_0000000001,Estimated number of people (all ages) living with HIV,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-people--living-with-hiv,2024,2024,2024,AFR,Africa,KEN,Kenya,,,,1300000.0,1 300 000 [1 200 000 - 1 500 000],1200000.0,1500000.0
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,2000,2000,2000,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,4.7,4.7 [3 - 7.3],3.0,7.3
HIV_POSITIVITY,Percentage of HIV-positive results returned to people in the calendar year,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/hiv-testing-volume-and-positivity,2023,2023,2023,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,1.694937756,1.69,,
HIV_0000000011,Reported number of children receiving antiretroviral therapy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/reported-number-of-children-receiving-antiretroviral-therapy,2024,2024,2024,AFR,Africa,KEN,Kenya,,,,47169.0,47 169,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,2009,2009,2009,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,2.3,2.3 [1.5 - 3.7],1.5,3.7
HIV_ARTCOVERAGE,Estimated antiretroviral therapy coverage among people living with HIV (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/percentage-of-people-living-with-hiv-who-are-currently-receiving-antiretroviral-therapy-%28art%29,2014,2014,2014,AFR,Africa,KEN,Kenya,,,,54.0,54 [49 - 62],49.0,62.0
HIV_ARTCOVERAGE,Estimated antiretroviral therapy coverage among people living with HIV (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/percentage-of-people-living-with-hiv-who-are-currently-receiving-antiretroviral-therapy-%28art%29,2020,2020,2020,AFR,Africa,KEN,Kenya,,,,78.0,78 [70 - 90],70.0,90.0
HIV_0000000011,Reported number of children receiving antiretroviral therapy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/reported-number-of-children-receiving-antiretroviral-therapy,2003,2003,2003,AFR,Africa,KEN,Kenya,,,,0.0,0,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,2023,2023,2023,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,0.25,0.25 [0.16 - 0.4],0.16,0.4
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-hiv-among-adults-aged-15-to-49-%28-%29,2010,2010,2010,AFR,Africa,KEN,Kenya,,,,5.5,5.5 [4.9 - 6.2],4.9,6.2
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,2010,2010,2010,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,2.1,2.1 [1.3 - 3.3],1.3,3.3
HIV_ARTCOVERAGE,Estimated antiretroviral therapy coverage among people living with HIV (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/percentage-of-people-living-with-hiv-who-are-currently-receiving-antiretroviral-therapy-%28art%29,2000,2000,2000,AFR,Africa,KEN,Kenya,,,,0.0,0 [0 - 0],0.0,0.0
HIV_0000000024,Estimated antiretroviral therapy coverage among children,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-antiretroviral-therapy-coverage-among-children,2000,2000,2000,AFR,Africa,KEN,Kenya,,,,0.0,0 [0 - 0],0.0,0.0
HIV_0000000001,Estimated number of people (all ages) living with HIV,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-people--living-with-hiv,2003,2003,2003,AFR,Africa,KEN,Kenya,,,,1600000.0,1 600 000 [1 400 000 - 1 800 000],1400000.0,1800000.0
HIV_0000000023,Estimated number of children needing antiretroviral therapy based on WHO methods,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-children-needing-antiretroviral-therapy-based-on-who-methods,2018,2018,2018,AFR,Africa,KEN,Kenya,,,,110000.0,110 000 [85 000 - 140 000],85000.0,140000.0
MDG_0000000029,Prevalence of HIV among adults aged 15 to 49 (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-hiv-among-adults-aged-15-to-49-%28-%29,2013,2013,2013,AFR,Africa,KEN,Kenya,,,,5.0,5 [4.5 - 5.7],4.5,5.7
HIV_0000000020,Estimated number of pregnant women living with HIV,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-percentage-of-pregnant-women-living-with-hiv-who-received-antiretrovirals-for-preventing-mother-to-child-transmission,2012,2012,2012,AFR,Africa,KEN,Kenya,,,,57.0,57 [48 - 66],48.0,66.0
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,1999,1999,1999,AFR,Africa,KEN,Kenya,SEX,SEX_BTSX,Both sexes,5.2,5.2 [3.3 - 8.2],3.3,8.2
HIV_0000000001,Estimated number of people (all ages) living with HIV,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-people--living-with-hiv,2000,2000,2000,AFR,Africa,KEN,Kenya,,,,1600000.0,1 600 000 [1 500 000 - 1 900 000],1500000.0,1900000.0
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-pregnant-women-living-with-hiv-needing-antiretrovirals-for-preventing-mother-to-child-transmission,2020,2020,2020,AFR,Africa,KEN,Kenya,,,,54000.0,54 000 [46 000 - 63 000],46000.0,63000.0
HIV_0000000009,Reported number of people receiving antiretroviral therapy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/reported-number-of-people-receiving-antiretroviral-therapy,2017,2017,2017,AFR,Africa,KEN,Kenya,,,,1112750.0,1 112 750,,
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,2022,2022,2022,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,0.3,0.3 [0.19 - 0.48],0.19,0.48
HIV_0000000026,Number of new HIV infections,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections,2010,2010,2010,AFR,Africa,KEN,Kenya,,,,67000.0,67 000 [43 000 - 100 000],43000.0,100000.0
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,1994,1994,1994,AFR,Africa,KEN,Kenya,SEX,SEX_MLE,Male,7.3,7.3 [4.7 - 11.7],4.7,11.7
HIV_0000000021,Estimated number of pregnant women living with HIV needing antiretrovirals for preventing mother-to-child transmission,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-pregnant-women-living-with-hiv-needing-antiretrovirals-for-preventing-mother-to-child-transmission,2008,2008,2008,AFR,Africa,KEN,Kenya,,,,87000.0,87 000 [74 000 - 100 000],74000.0,100000.0
HIV_0000000026,Number of new HIV infections,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections,2003,2003,2003,AFR,Africa,KEN,Kenya,,,,110000.0,110 000 [72 000 - 180 000],72000.0,180000.0
SDGHIV,New HIV infections (per 1000 uninfected population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-new-hiv-infections-per-1000-uninfected-population-%28sdg-3.3.1%29,2022,2022,2022,AFR,Africa,KEN,Kenya,SEX,SEX_FMLE,Female,0.59,0.59 [0.37 - 0.92],0.37,0.92
HIV_ARTCOVERAGE,Estimated antiretroviral therapy coverage among people living with HIV (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/percentage-of-people-living-with-hiv-who-are-currently-receiving-antiretroviral-therapy-%28art%29,2018,2018,2018,AFR,Africa,KEN,Kenya,,,,80.0,80 [72 - 92],72.0,92.0
HIV_ARTCOVERAGE,Estimated antiretroviral therapy coverage among people living with HIV (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/percentage-of-people-living-with-hiv-who-are-currently-receiving-antiretroviral-therapy-%28art%29,2007,2007,2007,AFR,Africa,KEN,Kenya,,,,13.0,13 [11 - 15],11.0,15.0
HIV_0000000001,Estimated number of people (all ages) living with HIV,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-number-of-people--living-with-hiv,2012,2012,2012,AFR,Africa,KEN,Kenya,,,,1400000.0,1 400 000 [1 300 000 - 1 600 000],1300000.0,1600000.0
